Source,Target,Weight
131895882,76365532,1
131895882,150847996,1
131895882,177455338,1
131895882,185226482,1
131895882,32968888,1
131895882,78011900,1
131895882,197004934,1
131895882,41449588,1
131895882,128952122,1
131895882,97579472,1
131895882,76039808,1
131895882,140899768,1
131895882,93596442,1
131895882,39287026,1
131895882,73951578,1
131895882,60467560,1
131895882,17318002,1
131895882,154495048,1
131895882,77171462,1
131895882,185309802,1
131895882,139961544,1
131895882,228557776,1
131895882,123883490,1
131895882,190220658,1
131895882,102294458,1
131895882,123300566,1
131895882,123886600,1
131895882,146091342,1
131895882,153974628,1
131895882,119120428,1
131895882,109749590,1
203001342,162494700,1
28477978,127774280,1
28477978,57035410,1
183151380,166276554,1
233861244,198566542,1
220272444,214280970,1
220272444,205541982,1
220272444,128135376,1
15204182,15518846,1
210548208,33154516,1
14633814,26950454,1
70462500,168834470,1
113795902,134711796,1
113795902,134699732,1
134711796,134699732,1
80345170,83060898,1
80345170,95732272,1
80345170,155410278,1
80345170,147882890,1
108120378,153047334,1
125927014,143734870,1
125927014,234464030,1
125927014,106627278,1
143734870,234464030,1
143734870,106627278,1
234464030,106627278,1
178073558,132339668,1
10635252,41905898,1
46226304,144154208,1
18415990,202936850,1
58872164,85087516,1
234466322,194704776,1
178612082,58022284,1
182404258,180519742,1
232006136,232445444,1
232006136,233979084,1
120424164,214873422,1
120424164,12499550,1
120424164,6930088,1
120424164,9465840,1
214873422,12499550,1
214873422,9465840,1
139847294,146462738,1
33372812,117629188,1
8619754,28218190,1
30665476,28964958,1
18296116,40539868,1
18296116,13690686,1
58721042,69093420,1
108005134,19037988,1
230578256,235434732,1
143118732,229866542,1
87529920,154174290,1
234581430,234926704,1
29874574,91314326,1
36306372,160460508,1
927424,17800576,1
927424,19876616,1
9959336,11723786,1
77931576,166656042,1
201900218,180898254,1
57598086,144799690,1
64294970,33713406,1
66719316,29115902,1
66719316,194597974,1
66719316,127548518,1
66719316,117741422,1
62166104,137907670,1
6966880,90114916,1
8223170,32497784,1
8223170,61967022,1
40486410,10606998,1
41687412,11948322,1
19063610,17273310,1
30229198,8545224,1
30229198,177539670,1
28132242,17824632,1
84963626,138920652,1
25803104,63117686,1
25803104,176671488,1
25803104,17250280,1
18033520,30804994,1
87739256,12500422,1
120661314,164413018,1
120661314,154806160,1
120661314,154805244,1
120661314,154804964,1
120661314,120662172,1
164413018,154806160,1
164413018,154805244,1
164413018,154804964,1
164413018,120662172,1
154806160,154805244,1
154806160,154804964,1
154806160,120662172,1
154805244,154804964,1
154805244,120662172,1
154804964,120662172,1
135608100,219723620,1
45351196,1829632,1
45351196,2486790,1
34713782,8819184,1
58914142,124232168,1
220617444,41967350,1
209752968,209836526,1
57355358,27338132,1
228003928,73559906,1
43336676,61909040,1
15617296,173520240,1
138781828,129282396,1
125438204,13409744,1
194597974,127548518,1
220793918,59004374,1
1252800,4226246,1
163377018,161564558,1
163377018,18234044,1
77845786,53562732,1
80472650,231907248,1
7748968,224657606,1
214022992,43880406,1
12565038,27991352,1
40024310,18516190,1
40024310,151686980,1
40024310,89044344,1
40024310,71428488,1
38658714,37895340,1
38658714,34245056,1
6764674,5969454,1
15490660,80279546,1
33019190,121839656,1
33019190,64044170,1
133973308,40646326,1
162223070,70726794,1
21761566,102261546,1
58832794,3580904,1
58761146,211260148,1
193779382,38440710,1
178156950,46570928,1
49432114,170015636,1
109354804,164981114,1
29023632,91940226,1
9974866,57650104,1
43203132,13545146,1
43618588,115516084,1
129085428,138482098,1
59584978,55208390,1
108502080,35084980,1
54437430,114303680,1
54437430,64031644,1
114303680,64031644,1
114303680,180581778,1
114303680,173695730,1
114303680,190021270,1
52288564,131890192,1
52288564,47010842,1
44951170,20784802,1
24226824,125250326,1
159051470,234275544,1
159051470,131125168,1
90310360,81895138,1
2486790,1829632,1
7994220,51577442,1
38593288,193218436,1
35114094,30872516,1
31652354,45675416,1
31652354,31581672,1
23783952,23658560,1
18060160,82670398,1
17375820,154019414,1
17375820,43709884,1
18764434,54806868,1
39660826,64309234,1
110171180,1831542,1
9591664,358842,1
10123452,6363656,1
118142000,183722226,1
118723940,174319682,1
98462830,42872828,1
169985804,27579558,1
169985804,81750738,1
169985804,50944792,1
169985804,26905818,1
169985804,109749590,1
140969186,73962986,1
141876676,220255454,1
86612854,138767214,1
144798466,73999690,1
191186274,191928154,1
191186274,191942746,1
53329422,132803262,1
53329422,129258756,1
53329422,24963012,1
53329422,58192372,1
46896430,186725492,1
118993316,71203990,1
116001952,72767296,1
116001952,200717870,1
228742458,171976706,1
228742458,164485604,1
171976706,164485604,1
15544016,146343776,1
15544016,225241596,1
90432688,27144254,1
159246966,94011438,1
12171456,64895468,1
141246088,173152006,1
110920318,203175234,1
166221684,233862684,1
78451618,25668080,1
78451618,168788968,1
128142774,142936982,1
130255204,130247864,1
130255204,124279694,1
130255204,124026770,1
130255204,124240580,1
130255204,130245136,1
130247864,124279694,1
130247864,124026770,1
130247864,124240580,1
130247864,130245136,1
124279694,124026770,1
124279694,124240580,1
124279694,130245136,1
46855406,190226600,1
109529524,53213044,1
9099004,19453966,1
27236528,18711726,1
110402,5596542,1
194983184,39795070,1
9411000,9060086,1
182322942,171874678,1
182322942,235267316,1
174944664,89119802,1
188668042,13903064,1
24409410,38989088,1
17052524,83190500,1
234629370,235251478,1
234676898,201970280,1
180955276,235210506,1
187167176,49386184,1
152350588,152622458,1
152350588,150252194,1
152622458,150252194,1
152622458,173870676,1
152622458,169336376,1
135284988,32553872,1
135284988,36444940,1
153434338,196342886,1
165029598,144558422,1
36642394,226281636,1
79102626,91595240,1
121802428,106265972,1
20472098,169859566,1
55446492,55626090,1
94003486,198391300,1
13507232,39551036,1
13507232,40389908,1
73401798,34864722,1
63873838,78777854,1
63873838,26673984,1
63873838,72056512,1
63873838,34530602,1
63873838,75127394,1
63873838,34939326,1
192723960,113192720,1
151686980,89044344,1
151686980,71428488,1
89044344,71428488,1
1871178,1800760,1
181388486,133284806,1
229559836,153518474,1
26195276,10535852,1
12567910,24018326,1
123873998,136882264,1
109991598,60315142,1
109991598,37298964,1
57368854,84389478,1
57368854,84030724,1
57368854,41337018,1
57368854,84044084,1
84389478,84030724,1
84389478,41337018,1
84389478,84044084,1
84030724,41337018,1
84030724,84044084,1
86903342,88261634,1
86903342,123418464,1
140120662,31512942,1
40616452,188663370,1
40616452,231174918,1
96369780,24194904,1
32668182,34060950,1
32668182,40596140,1
34060950,40596140,1
78084290,84682088,1
142681262,34475146,1
166518558,27440058,1
164906174,48142746,1
170280062,4313088,1
72774156,56977378,1
186180474,184066758,1
186180474,184181510,1
70231990,101708096,1
143667094,109499744,1
183043832,102635100,1
70615978,23136270,1
141547566,222790096,1
191058406,224496608,1
155925814,14432528,1
155925814,1226300,1
216825522,216013038,1
17681878,77993194,1
229353758,181970894,1
229353758,73582900,1
229353758,64544632,1
229353758,73104748,1
229353758,72624976,1
229353758,168158274,1
229353758,231286692,1
72537152,230099956,1
234245820,224776826,1
183705684,21038884,1
13329974,18484088,1
16615528,56668448,1
16615528,113303374,1
16615528,121428650,1
56668448,113303374,1
56668448,121428650,1
194699504,47000196,1
76673182,42861606,1
119881860,166318052,1
123037202,65506950,1
26447816,13598006,1
115214900,208557228,1
79603524,175226158,1
124101920,55017648,1
48813678,101836940,1
91552438,79878414,1
91552438,44228428,1
187192514,228057142,1
138481318,75020188,1
13273484,24581224,1
72602698,99046620,1
72602698,131507458,1
151761634,84052090,1
12326434,119565602,1
45843504,197962218,1
42192380,45089516,1
81009368,23916650,1
35553320,111832026,1
35553320,79267512,1
139980394,142088992,1
139980394,92812668,1
139980394,171585626,1
139980394,151551730,1
142088992,92812668,1
142088992,171585626,1
142088992,151551730,1
72978098,175504164,1
72978098,20492002,1
175504164,20492002,1
109982650,191400636,1
205571922,204425284,1
229252010,228878030,1
30994954,36798236,1
30994954,174500084,1
168102922,76368650,1
21815528,117820194,1
54872748,220222906,1
59929166,60163964,1
59929166,118494080,1
201981140,220652496,1
201981140,43963314,1
234476550,233575612,1
26371488,221251964,1
24402752,92468316,1
19185762,47430804,1
59715650,19340842,1
106050806,103218024,1
1390988,11841820,1
59449432,24971836,1
91973682,134241098,1
73495734,93128046,1
92569984,68659622,1
17703568,56071488,1
79211542,87567180,1
129711394,72251752,1
14366800,65457344,1
19975550,203723856,1
20890538,32887258,1
20890538,19608302,1
26400684,57259574,1
26400684,152613298,1
101874878,215598700,1
28907286,31027248,1
21903008,1736096,1
74990024,108554262,1
74990024,101676334,1
74990024,101662380,1
108554262,101676334,1
108554262,81203204,1
4178608,80803216,1
6964252,39141978,1
30391500,51288138,1
113823914,113828294,1
113823914,23476312,1
113828294,23476312,1
81905024,12331200,1
90349494,48394440,1
40364952,123679050,1
149045128,146605828,1
149045128,150614670,1
8419802,43726128,1
144733776,219336012,1
190273282,108052846,1
47674626,24512264,1
23477560,137681886,1
23477560,228919390,1
103073526,155261252,1
102516382,101173428,1
187691060,187689486,1
70865736,75167790,1
190661170,33446034,1
190661170,51404328,1
190661170,65976838,1
33446034,51404328,1
33446034,65976838,1
33446034,25060290,1
135670212,99778992,1
73951578,38705434,1
73951578,127368990,1
73951578,40965448,1
73951578,122583618,1
73951578,221150010,1
73951578,113521852,1
73951578,76365532,1
73951578,150847996,1
73951578,177455338,1
73951578,185226482,1
73951578,32968888,1
73951578,78011900,1
73951578,197004934,1
73951578,41449588,1
73951578,128952122,1
73951578,97579472,1
73951578,76039808,1
73951578,140899768,1
73951578,93596442,1
73951578,39287026,1
73951578,60467560,1
73951578,17318002,1
73951578,154495048,1
73951578,77171462,1
73951578,185309802,1
73951578,139961544,1
73951578,228557776,1
73951578,123883490,1
73951578,190220658,1
73951578,102294458,1
73951578,123300566,1
73951578,123886600,1
73951578,146091342,1
73951578,188235732,1
73951578,153974628,1
73951578,119120428,1
73951578,109749590,1
17971446,69454820,1
17971446,70192206,1
20086318,18368360,1
44727858,44738320,1
5945722,30470016,1
129118120,48362328,1
82001002,13284634,1
43516788,52434084,1
43516788,51919766,1
43516788,51919886,1
43516788,51919824,1
52434084,51919766,1
52434084,51919886,1
52434084,51919824,1
51919766,51919886,1
51919766,51919824,1
51919886,51919824,1
43367770,75212448,1
43754980,130519708,1
43754980,235427644,1
130519708,235427644,1
8873464,30641370,1
141548342,19155568,1
153745912,119250156,1
153745912,100196476,1
153745912,103901600,1
153745912,133997218,1
119250156,100196476,1
119250156,103901600,1
119250156,133997218,1
100196476,103901600,1
100196476,133997218,1
103628260,59251404,1
103628260,91294570,1
103628260,117338760,1
103628260,103626214,1
103628260,116842992,1
103628260,49758452,1
59251404,91294570,1
59251404,117338760,1
59251404,103626214,1
59251404,116842992,1
91294570,117338760,1
91294570,103626214,1
91294570,116842992,1
91294570,49758452,1
117338760,103626214,1
117338760,116842992,1
117338760,49758452,1
103626214,116842992,1
18598622,78166080,1
90062522,191344858,1
32483442,158550938,1
27917860,21782692,1
79058642,99952852,1
56184192,56273040,1
56184192,204780948,1
132105962,71780234,1
172147328,196873396,1
114732742,29382324,1
172373698,151391700,1
63760108,18600084,1
41424478,174724972,1
140643112,146176944,1
17888886,20658828,1
2035188,1676568,1
59398388,109286518,1
60638738,133275132,1
64924920,123571496,1
80893028,153200058,1
24400908,9665446,1
36902744,16681988,1
94177412,103721806,1
94177412,170995104,1
94177412,94247674,1
233675522,234662374,1
191956156,185911144,1
34743056,100110948,1
199228960,165018258,1
46199712,100647740,1
196328460,136566468,1
66287178,113975632,1
12869254,37504740,1
165635368,139057722,1
165635368,168264886,1
139057722,168264886,1
188097238,151395976,1
188097238,73805548,1
1480852,2051984,1
1480852,161615112,1
2051984,161615112,1
28258902,44165712,1
28258902,40745582,1
26427834,28954802,1
173556062,61793480,1
26010614,63427862,1
54187818,12340438,1
231438106,215641308,1
231438106,234385426,1
215641308,234385426,1
106100248,56147028,1
34695060,205324784,1
54838336,48962642,1
149331352,32508988,1
48934296,125295764,1
73986074,46338812,1
17759924,115434986,1
212092030,19907526,1
169355678,115596460,1
235244706,4905280,1
206563206,224121154,1
235388398,23628886,1
235388398,207925040,1
23628886,207925040,1
211931820,2331036,1
231343558,44909894,1
231343558,154800954,1
231343558,219140116,1
55556536,36979700,1
55556536,33014900,1
36979700,33014900,1
188769944,194345212,1
215533912,215472736,1
151533522,187679100,1
105872274,212803140,1
17029370,101039072,1
109027872,224395074,1
86564260,49077284,1
29903236,82400862,1
39428320,55005694,1
39428320,41847130,1
39428320,31946228,1
26954008,57475422,1
122042164,22965754,1
122042164,95030772,1
7115710,4159056,1
131190040,102728492,1
22562702,63644388,1
173603254,6596142,1
173603254,214873128,1
162371122,186095388,1
162514664,43854034,1
56002564,56281564,1
44663346,106082730,1
44663346,40036274,1
122476038,53104094,1
14144908,44300744,1
10412962,54295868,1
20246192,215600594,1
20246192,234351638,1
215600594,234351638,1
41324644,114717868,1
69139466,1149020,1
11068084,102749386,1
11068084,51092668,1
2075010,10790694,1
8059306,53251922,1
83749444,25124154,1
83749444,162093618,1
25124154,162093618,1
67080122,19363992,1
67080122,144277446,1
19363992,99695634,1
104873562,216401938,1
151937408,18428462,1
138659936,131335634,1
138659936,40053232,1
80854106,34508700,1
150593234,65682932,1
3862112,40526814,1
6368736,11989322,1
45616200,113862176,1
18918554,127362862,1
81880934,35714830,1
113597688,165453376,1
113597688,206747984,1
162875958,166874272,1
162875958,163191406,1
162875958,188644364,1
166874272,163191406,1
166874272,188644364,1
163191406,188644364,1
160169456,195688836,1
160169456,109599396,1
203936926,229875366,1
139603282,67707090,1
50421426,40917964,1
50421426,3050164,1
103314496,107414190,1
153469162,117959916,1
153469162,174039232,1
153878626,34092686,1
81467022,78584610,1
29048388,180704836,1
97981080,24019090,1
193423154,215617830,1
193525210,58454740,1
58454740,170822510,1
58454740,25988656,1
58454740,61558036,1
210951382,156961124,1
210951382,177103796,1
156961124,177103796,1
156961124,200879606,1
39045258,104779680,1
215830800,213636278,1
232061758,104105404,1
181853766,162105032,1
41347466,39913452,1
135196744,4419476,1
57273274,60014740,1
13206640,57259158,1
4843112,54811408,1
76874320,131818776,1
53870586,37447658,1
35438602,116706906,1
127013362,52587296,1
127013362,109213358,1
186112968,235351038,1
66540764,210776970,1
106475670,198486738,1
4828174,45439510,1
532708,230557108,1
25788500,58402858,1
175204502,148509018,1
230662938,213239474,1
45537614,15480124,1
22464964,78368348,1
115386788,105722322,1
115386788,174947474,1
20443008,10836520,1
1508918,18301056,1
14755866,23321474,1
30948926,107278338,1
31028048,170047664,1
168201290,167462866,1
187586924,175163116,1
187586924,191998880,1
187586924,188986282,1
165374002,15294278,1
165374002,107886190,1
15294278,107886190,1
102910650,204155862,1
69969336,111749050,1
22392762,29029606,1
22392762,29719654,1
29029606,29719654,1
118545436,125131896,1
118545436,80301128,1
36953270,3003142,1
110907952,111268676,1
118252814,69804588,1
133631066,73846700,1
34245056,37895340,1
34245056,171880310,1
98231806,30942076,1
210179044,209812522,1
128506666,127799842,1
142412684,224507610,1
187303476,39657550,1
210490974,171569268,1
232199152,149663194,1
